text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label,clean_text
passolig kart cikarttim kurye mesaj arama yapmadan geldi geri gonderildi evde olmadigim icin bir bilgi vermiyorsunuz passolig cikarirken benden fotograf istemedi maclara girerken bana sikinti cikarir galiba bunu nasil degistirebilirim lutfen yardimci olun,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kart cikarttim kurye mesaj arama yapmadan geldi geri gonderildi evde olmadigim icin bilgi vermiyorsunuz passolig cikarirken fotograf istemedi maclara girerken sikinti cikarir galiba nasil degistirebilirim lutfen yardimci olun
passolig den sadece sozlesme geldi kurye arkadas artik kart gondermiyorlar ozel olarak istersen getiriyorlar dedi ayni gun passolig basvurdugum arkadasima karti gondermislerdi kart almam icin yapmam gerekiyor donus yaparsaniz sevinirim,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig sozlesme geldi kurye arkadas artik kart gondermiyorlar ozel istersen getiriyorlar dedi ayni gun passolig basvurdugum arkadasima karti gondermislerdi kart almam icin yapmam gerekiyor donus yaparsaniz sevinirim
aydir passolig kartinin teslimati icin bekliyoruz lig bitti hã¢lã¢ kart teslim edilemedi bir acenteye sevk edildi yaziyor neredeyse acente soyleyin gidip alalim bari belli teslim etmeyeceksiniz karti evde daim insan oluyor oldu denk geldi kimseyi bulamadiniz diyelim,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,aydir passolig kartinin teslimati icin bekliyoruz lig bitti hã lã kart teslim edilemedi acenteye sevk edildi yaziyor acente soyleyin gidip alalim belli teslim etmeyeceksiniz karti evde daim insan denk geldi kimseyi bulamadiniz diyelim
bilet suresi uzatma isleminde hata yasiyorum sureyi uzatmaya calistigimda passolig kartimi seciyorum ucretin tl oldugu gozukuyor sekilde denedigimde hata veriyor mobil uygulamadan kaynakli oldugunu dusunup internetten yapmaya calistigimda tanimli bir kart bulunamadi hatasi al,passolig kart,olumsuz,genel,2,1,0,0,0,1,1,0,1,41,bilet suresi uzatma isleminde hata yasiyorum sureyi uzatmaya calistigimda passolig kartimi seciyorum ucretin oldugu gozukuyor sekilde denedigimde hata veriyor mobil uygulamadan kaynakli oldugunu dusunup internetten yapmaya calistigimda tanimli kart bulunamadi hatasi al
passolig kart basvurusu yaptim yalniz fotograf kabul edilmedigi icin tekrar yuklemem gerektigini iceren bir mesaj geldi ancak nereden degistirecegimi bilmiyorum hicbir sey yok islemi tamamlayabilirim acil yardim eder misiniz lutfen cok zamanim kaldi,passolig kart,olumsuz,uygulama,1,0,0,0,1,1,1,0,1,60,passolig kart basvurusu yaptim yalniz fotograf kabul edilmedigi icin tekrar yuklemem gerektigini iceren mesaj geldi degistirecegimi bilmiyorum hicbir sey yok islemi tamamlayabilirim acil yardim eder misiniz lutfen cok zamanim kaldi
passolig sitesine kayit olacakken aktif postami yazdigimda gecersiz format hatasi aliyorum acilen yardim istiyorum bilet almam gerekiyor hesap acamadigim icin bilet alamiyorum acil yardim edin bilet almam gerekli fakat kac kere denememe ragmen ayni hatayi aliyorum,passolig,olumsuz,uyelik,2,0,0,0,0,1,0,0,1,5,passolig sitesine kayit olacakken aktif postami yazdigimda gecersiz format hatasi aliyorum acilen yardim istiyorum bilet almam gerekiyor hesap acamadigim icin bilet alamiyorum acil yardim edin bilet almam gerekli kac denememe ragmen ayni hatayi aliyorum
passolig uygulamasina giris yapamiyorum uygulamaya girdigimde sifremi tum bilgilerimi girip sms onayina kadar geliyorum fakat hata veriyor hata kodu json parse error unrecognized token mac bileti icin girecegim giris yapmiyorum mobil ten web site sinden denedim acilmiy,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23,passolig uygulamasina giris yapamiyorum uygulamaya girdigimde sifremi tum bilgilerimi girip sms onayina geliyorum hata veriyor hata kodu json parse error unrecognized token mac bileti icin girecegim giris yapmiyorum mobil web site sinden denedim acilmiy
merhabalar sezonunda fenerbahce alanyaspor macinda stad icerisine mesale soktugumdan dolayi yillik ceza para cezasi almistim fakat halen passolig uygulamasi uzerinden bilet almaya calistigimda ustunden yil gecmesine ragmen musteri kara listededir uyarisi almaktayim gereginin yapilma,passolig,olumsuz,genel,2,1,1,1,1,1,0,0,1,99,merhabalar sezonunda fenerbahce alanyaspor macinda stad icerisine mesale soktugumdan dolayi yillik ceza para cezasi almistim passolig uygulamasi uzerinden bilet almaya calistigimda ustunden gecmesine ragmen musteri kara listededir uyarisi almaktayim gereginin yapilma
dun passo hesabima internet hesabinizdan tl yatirdim karttan para cekildi passo kartima para gelmedi gun almam gerekiyordu passo para gelmedigi icin alamadim ben bunu hic yasamadim dun gece attim bugun gelir diyorlar bekledim bugun gelmedi lutfen yardim edin,passo,olumsuz,odeme,2,0,1,1,1,0,0,0,1,44,dun passo hesabima internet hesabinizdan yatirdim karttan para cekildi passo kartima para gelmedi gun almam gerekiyordu passo para gelmedigi icin alamadim hic yasamadim dun gece attim bugun gelir diyorlar bekledim bugun gelmedi lutfen yardim edin
passolig banka karti basvurunuzda kullandiginiz fotograf uygun degildir lutfen passolig com tr ye giris yaparak yeniden fotograf yukleyiniz gun icerisinde islemi yapmamaniz durumunda basvurunuz iptal edilecektir fotografimi nasil guncellemem gerekiyor,passolig,olumsuz,uygulama,1,0,0,0,1,1,0,0,1,23,passolig banka karti basvurunuzda kullandiginiz fotograf uygun degildir lutfen passolig giris yaparak fotograf yukleyiniz gun icerisinde islemi yapmamaniz durumunda basvurunuz iptal edilecektir fotografimi nasil guncellemem gerekiyor
passolig uygulamasi girisinde sifremi normal tarayiciya giriyorum hicbir sorun yasamiyorum uygulamasina girdigimde bir hata olustu diyor bunun sebebinin oldugumu merak ediyorum musteri temsilci numarasini aradigimda iletisim icin hatlari dusmuyor nasil bir hizmet kimle iletisime,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23,passolig uygulamasi girisinde sifremi normal tarayiciya giriyorum hicbir sorun yasamiyorum uygulamasina girdigimde hata olustu diyor sebebinin oldugumu merak ediyorum musteri temsilci numarasini aradigimda iletisim icin hatlari dusmuyor nasil hizmet kimle iletisime
passolig karti icin basvuruda bulundum bir hafta sonrasinda gelen kurye sadece bana kirmizi bir belge verdi gitti herhangi bir kart verilmedi bunun yaninda herhangi bir bilgi verilmedi musteri hizmetlerine bir turlu baglanamiyorum su an yapmam gerekiyor yardimci olabilir misiniz,passolig kart,olumsuz,diger,1,0,1,0,0,1,1,1,1,93,passolig karti icin basvuruda bulundum hafta sonrasinda gelen kurye kirmizi belge verdi gitti kart verilmedi yaninda bilgi verilmedi musteri hizmetlerine turlu baglanamiyorum su an yapmam gerekiyor yardimci olabilir misiniz
basvurusunu yaptigim fenerbahce passolig banka kartina cok acil ihtiyacim var kart tanimlama yaptigimda postama zaten kayitli kart var gozukuyor karti sadece basvuru kisminda gorebiliyorum bilet alamiyorum passolig karta basvuruya yonlendiriyor zaten karta basvurup ucreti odedim yardimci,passolig kart,olumsuz,genel,2,1,0,0,1,1,1,0,1,80,basvurusunu yaptigim fenerbahce passolig banka kartina cok acil ihtiyacim kart tanimlama yaptigimda postama kayitli kart gozukuyor karti basvuru kisminda gorebiliyorum bilet alamiyorum passolig karta basvuruya yonlendiriyor karta basvurup ucreti odedim yardimci
passolig yetersizligi altyapisindan biktim yarin karsilama torenine gitmek istiyorum koskoca teknoloji kadar gelismisken kadar gelir kazanilan bir sporun biletleri giris cikis islemleri boyle zayif bir sistemden asla olmamalidir turkiye nin ayibidir vasat altyapinizdan dolayi yarin,passolig,olumsuz,genel,1,0,0,0,0,1,0,0,1,5,passolig yetersizligi altyapisindan biktim yarin karsilama torenine gitmek istiyorum koskoca teknoloji gelismisken gelir kazanilan sporun biletleri giris cikis islemleri boyle zayif sistemden olmamalidir turkiye ayibidir vasat altyapinizdan dolayi yarin
yillar once basaksehir passolig almistim iptal edilmesini istiyorum fenerbahce taraftariyim iptal icin lutfen yardimci olunuz cunku fenerbahce passolig alamiyorum rica ediyorum kisa surede bunu halletmenizi istiyorum lutfen tesekkurler hoscakalin efendim,passolig,olumsuz,iptal,1,1,0,0,0,1,0,0,1,11,yillar once basaksehir passolig almistim iptal edilmesini istiyorum fenerbahce taraftariyim iptal icin lutfen yardimci olunuz cunku fenerbahce passolig alamiyorum rica ediyorum kisa surede halletmenizi istiyorum lutfen tesekkurler hoscakalin efendim
passolig basvuru yaptim basvuru takibi yapmaya calistigimda sistem hesabimi bloke etti musteri hizmetlerini aradigimda kaydimin bulunmadigini soyleyip otomatik kapanmaya yonlendiriyor madem boyle yapacaksiniz islere girisiyorsunuz cok kotu sisteminiz icin sag olun fenerbahce nin,passolig,olumsuz,uyelik,2,0,0,0,0,1,0,0,1,5,passolig basvuru yaptim basvuru takibi yapmaya calistigimda sistem hesabimi bloke musteri hizmetlerini aradigimda kaydimin bulunmadigini soyleyip otomatik kapanmaya yonlendiriyor boyle yapacaksiniz islere girisiyorsunuz cok kotu sisteminiz icin sag olun fenerbahce
passolig den maclara bilet alamiyorum cezami tamamladim kara listede bulunmaktadir dedi halen bilet alamiyorum konuda tarafima yardim edilmesini istiyorum passolig in olmasi bence gereksiz varsa lutfen yardimci olun maclara gitmek istiyorum,passolig,olumsuz,diger,2,1,0,0,0,1,0,1,1,42,passolig maclara bilet alamiyorum cezami tamamladim kara listede bulunmaktadir dedi bilet alamiyorum konuda tarafima yardim edilmesini istiyorum passolig olmasi bence gereksiz varsa lutfen yardimci olun maclara gitmek istiyorum
merhabalar su an kullandigim numara eskiden amcamin kullandigi numaraydi passolig numara kayitliydi ancak amcam vefat etti numarayi ben aldim passo karta basvuruyorum numara baska karta kayitlidir diyor muhtemelen amcamin passo kartindan bahsediyor ancak numarayi nasil silebi,passolig; passo,olumsuz,uyelik,2,0,0,0,1,1,1,0,1,60,merhabalar su an kullandigim numara eskiden amcamin kullandigi numaraydi passolig numara kayitliydi amcam vefat numarayi aldim passo karta basvuruyorum numara baska karta kayitlidir diyor muhtemelen amcamin passo kartindan bahsediyor numarayi nasil silebi
passolig kartim neredeyse yil oldu ucretini odedigim halde hala elime ulasmadi gereginin yapilmasini istiyorum kartim hala elime gelmedi lutfen kartimi ulastirin paramin iade edilmesini istiyorum yardimci olursaniz cok sevinirim lutfen yardimci olun,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kartim ucretini odedigim elime ulasmadi gereginin yapilmasini istiyorum kartim elime gelmedi lutfen kartimi ulastirin paramin iade edilmesini istiyorum yardimci olursaniz cok sevinirim lutfen yardimci olun
merhaba zamaninda kimligim uzerinden passolig cikartmistim fakat hangi telefon numarasina kayitli oldugunu bilmiyorum yuzden passo hesabima giris yapamiyorum kayitli telefon numarami nasil degistirecegim hakkinda bana yardimci olursaniz sevinirim yardiminiz icin tesekkur ederim,passo,olumsuz,uyelik,2,0,0,0,1,0,0,0,1,4,merhaba zamaninda kimligim uzerinden passolig cikartmistim telefon numarasina kayitli oldugunu bilmiyorum yuzden passo hesabima giris yapamiyorum kayitli telefon numarami nasil degistirecegim hakkinda yardimci olursaniz sevinirim yardiminiz icin tesekkur ederim
passolig mobil uygulamasina bir turlu giremiyorum posta adresim sifrem dogru oldugu halde surekli posta adresinize kayitli bir uyelik yoktur diyor musteri hizmetlerine kere baglandik onu yap bunu yap surekli bos seyler yaptiriyorlar cozum yok bir turlu siteye giremiyorum ic,passolig,olumsuz,uygulama,2,0,1,0,1,1,0,0,1,48,passolig mobil uygulamasina turlu giremiyorum posta adresim sifrem dogru oldugu surekli posta adresinize kayitli uyelik yoktur diyor musteri hizmetlerine baglandik yap yap surekli bos seyler yaptiriyorlar cozum yok turlu siteye giremiyorum ic
mayis ta passolig uyeligi kart basvurusu yaptim ptt kargo mesaj atip adreste olmadigimizi kartin teslim edilemedigini soyledi gun gecti bugun haziran hã¢lã¢ musteri hizmetleri arayan mesaj atan hicbir gelisme yok bunlara hesap soracak bir duzen yok ortada kisaca,passolig,olumsuz,diger,1,0,1,0,0,1,1,1,1,93,mayis passolig uyeligi kart basvurusu yaptim ptt kargo mesaj atip adreste olmadigimizi kartin teslim edilemedigini soyledi gun gecti bugun haziran hã lã musteri hizmetleri arayan mesaj atan hicbir gelisme yok bunlara hesap soracak duzen yok ortada kisaca
merhaba passolig basvurusu yaptim para cekimi yapildi fotograf uygun degildir dedi fotograf degistirmek istiyorum bana bildirdiginiz linkten degistiremiyorum yardimci olur musunuz tesekkurler,passolig,olumsuz,uyelik,1,0,1,0,1,1,0,0,1,48,merhaba passolig basvurusu yaptim para cekimi yapildi fotograf uygun degildir dedi fotograf degistirmek istiyorum bildirdiginiz linkten degistiremiyorum yardimci musunuz tesekkurler
passolig karti basvurusu yaptim odeme gerceklesti ardindan fotografin uygun olmadigi degistirilmesi gerektigine dair bir mesaj aldim ancak nasil degistirecegimi bilmiyorum uygulamadan degistirmeye calistim basarili olamadim tarafima donus yapilmasini rica ederim,passolig kart,olumsuz,uygulama,1,0,0,0,1,1,1,0,1,60,passolig karti basvurusu yaptim odeme gerceklesti ardindan fotografin uygun olmadigi degistirilmesi gerektigine mesaj aldim nasil degistirecegimi bilmiyorum uygulamadan degistirmeye calistim basarili olamadim tarafima donus yapilmasini rica ederim
passolig uygulamasindan mayis besiktas trabzon macina bilet aldim mac gunu ataturk olimpiyat stadinda giselerde qr kodu giris saglamak istedim tanimsiz bilet uyarisi verdi cihaz maca giremedim buyuk magduriyet yasadim bunu passolig yetkililerine bildirdim fakat yardimci olmadilar ucret,passolig,olumsuz,genel,2,1,0,0,1,1,0,0,1,38,passolig uygulamasindan mayis besiktas trabzon macina bilet aldim mac gunu ataturk olimpiyat stadinda giselerde qr kodu giris saglamak istedim tanimsiz bilet uyarisi verdi cihaz maca giremedim buyuk magduriyet yasadim passolig yetkililerine bildirdim yardimci olmadilar ucret
passolig sisteminde yillar once actigim hesabimi birkac kullandiktan sonra bir kullanamadim simdi tekrar girmek istedigimde giris yapamiyorum destek hattindaki arkadaslar konuyu bilmiyor hicbir sey yapamiyorlar bugun herhangi bir kurumu aradiginizda bile isinizi cozebilirsiniz anc,passolig,olumsuz,uygulama,2,0,1,0,1,1,0,0,1,48,passolig sisteminde yillar once actigim hesabimi birkac kullandiktan kullanamadim simdi tekrar girmek istedigimde giris yapamiyorum destek hattindaki arkadaslar konuyu bilmiyor hicbir sey yapamiyorlar bugun kurumu aradiginizda isinizi cozebilirsiniz anc
merhaba ben passolig banka karti basvurusu yapmistim bugun kurye adresime geldi sozlesme imzalatip gitti bana kartin teslim olmayacagini islemleri internet uzerinden yapacagimi soyledi uygulamada kart numaram bilgilerim gozukmuyor aktif degil gelen kurye passolig kuryesi olmayabilir,passolig,olumsuz,diger,1,0,0,0,1,1,1,1,1,98,merhaba passolig banka karti basvurusu yapmistim bugun kurye adresime geldi sozlesme imzalatip gitti kartin teslim olmayacagini islemleri internet uzerinden yapacagimi soyledi uygulamada kart numaram bilgilerim gozukmuyor aktif degil gelen kurye passolig kuryesi olmayabilir
passo lig kart basvuruma dair eksik bilgiler varmis firmayi ariyorum boyle bir kaydiniz bulunmamaktadir diyor sistemde basvuru gozukuyor parayi yatirdik nasil iletisime gececegiz vahiy yoluyla mi boyle ilgisiz bir firma hayatimda gormedim,passo,olumsuz,uyelik,2,0,1,0,1,0,0,0,1,15,passo lig kart basvuruma eksik bilgiler varmis firmayi ariyorum boyle kaydiniz bulunmamaktadir diyor sistemde basvuru gozukuyor parayi yatirdik nasil iletisime gececegiz vahiy boyle ilgisiz firma hayatimda gormedim
gelen kurye arkadas passolig kartinin gelmeyecegini uygulamadan kullanabilecegimi soyledi kartin gelmesi icin bir odeme yapmam gerektigini soyleyip kimlik bilgilerim istendi bende verdim ortada kart yok dolandirildigimdan suphelendim yardiminiz icin tesekkurler,passolig kart,olumsuz,diger,2,0,1,0,0,1,1,1,1,93,gelen kurye arkadas passolig kartinin gelmeyecegini uygulamadan kullanabilecegimi soyledi kartin gelmesi icin odeme yapmam gerektigini soyleyip kimlik bilgilerim istendi bende verdim ortada kart yok dolandirildigimdan suphelendim yardiminiz icin tesekkurler
passolig karti aldim sms gitmiyor kart sifresini alamiyorum temsilciyi aradigimda yardimci olamiyorlar kac telefondan denedim olmuyor sms gonderilemedi diyor internette arastirmistim premium mesaj bir sey varmis zaten acikti nafile lutfen yardimci olsun,passolig kart,olumsuz,genel,2,0,1,0,1,1,1,0,1,90,passolig karti aldim sms gitmiyor kart sifresini alamiyorum temsilciyi aradigimda yardimci olamiyorlar kac telefondan denedim olmuyor sms gonderilemedi diyor internette arastirmistim premium mesaj sey varmis acikti nafile lutfen yardimci
passolig kartim uzun zamandir teslim edilmiyor evde oldugum halde ulasilamadi olarak not geciliyor bir an once kartimi almak istiyorum kuryenin telefon numarasi olmadigi icin ulasamiyoruz bir an once yardiminizi bekliyorum adres iletisim bilgilerim dogru,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kartim uzun zamandir teslim edilmiyor evde oldugum ulasilamadi not geciliyor an once kartimi almak istiyorum kuryenin telefon numarasi olmadigi icin ulasamiyoruz an once yardiminizi bekliyorum adres iletisim bilgilerim dogru
merhaba aydan uzun bir sure once passolig kart basvurusunda bulundum bir iki gun icinde kart kuryeye verildi fakat asla bana ulasmiyor gun musteri hizmetlerini ariyorum adres teydi yapiliyor kuryenin beni aramasi icin kayit olusturuluyor fakat hicbir sey degismedi araniyorum kart ba,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,merhaba aydan uzun sure once passolig kart basvurusunda bulundum gun icinde kart kuryeye verildi ulasmiyor gun musteri hizmetlerini ariyorum adres teydi yapiliyor kuryenin aramasi icin kayit olusturuluyor hicbir sey degismedi araniyorum kart ba
passolig karti icin basvuru yaptim onaylanip onaylanmadigini nasil ogrenecegim uygulamada buna dair bir kisim yok konser var kart lazim yakin zamanda donerseniz sevinirim lutfen para cekildi hala bekliyoruz lutfen yardimci olur musunuz,passolig kart,olumsuz,diger,1,0,0,0,1,1,1,1,1,98,passolig karti icin basvuru yaptim onaylanip onaylanmadigini nasil ogrenecegim uygulamada kisim yok konser kart lazim yakin zamanda donerseniz sevinirim lutfen para cekildi bekliyoruz lutfen yardimci musunuz
galatasaray gala gecesi icin iki adet bilet aldim ilkinde hata verdi tekrar islem yaptim iki odeme aldi passolig musteri hizmetlerini aradim bir link paylasildi oradan geri donus alamadim yardimci olursaniz sevinirim magdurum parami geri istiyorum,passolig,olumsuz,odeme,2,0,1,1,0,1,0,0,1,45,galatasaray gala gecesi icin bilet aldim ilkinde hata verdi tekrar islem yaptim odeme aldi passolig musteri hizmetlerini aradim link paylasildi geri donus alamadim yardimci olursaniz sevinirim magdurum parami geri istiyorum
passolig on odemeli kartim kargoya verildi fakat adresimde oldugum halde tarihlerinde musteriye ulasilamadi not birakildi seklinde mesaj gelmektedir isini hakkiyla yapmayan kargo firmasi kuryenin bilgileri paylasilmadigi icin ulasamiyoruz kartimin adresine teslim edi,passolig,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig odemeli kartim kargoya verildi adresimde oldugum tarihlerinde musteriye ulasilamadi not birakildi seklinde mesaj gelmektedir isini hakkiyla yapmayan kargo firmasi kuryenin bilgileri paylasilmadigi icin ulasamiyoruz kartimin adresine teslim edi
passolig kart alisveris yapamiyorum once boyle bir sorun yoktu internet alisverisi yapmak istiyorum red ediyor musteri hizmetleri baglanamiyorum nasil cozecegiz onu anlamis degilim lutfen magduriyetimi giderin hizli bir sekilde cevap alabilecek miyim,passolig kart,olumsuz,odeme,2,0,0,1,0,1,1,0,1,57,passolig kart alisveris yapamiyorum once boyle sorun yoktu internet alisverisi istiyorum red musteri hizmetleri baglanamiyorum nasil cozecegiz anlamis degilim lutfen magduriyetimi giderin hizli sekilde cevap alabilecek miyim
passolig on odemeli kartimla alisveris yapamiyorum odeme reddi diyor durumun acilen cozulmesini istiyorum yoksa kartin icindeki tl kartta kalacak sadece site mi alakali dusunup baska bir sitede denedim ayni sonucu verdi ________,passolig kart,olumsuz,odeme,2,0,0,1,0,1,1,0,1,57,passolig odemeli kartimla alisveris yapamiyorum odeme reddi diyor durumun acilen cozulmesini istiyorum kartin icindeki kartta kalacak site alakali dusunup baska sitede denedim ayni sonucu verdi ________
passolig kartim henuz teslim edilmedi haftalar oldu basvurum onaylanali fakat surekli evde olmadigima dair sms geldi kargo tarafindan fakat evdeydim kurye bilgileri olmadigi icin arayamadim tam olarak zaman gelir kart merak ediyorum lutfen cevap verin,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kartim henuz teslim edilmedi haftalar basvurum onaylanali surekli evde olmadigima sms geldi kargo tarafindan evdeydim kurye bilgileri olmadigi icin arayamadim zaman gelir kart merak ediyorum lutfen cevap verin
passolig karti icin internet uzerinden siparis olusturdum is adresimi girdim gelen mesajda adres eksikligi sebebiyle teslim edilemedigi yazilmis internet adresinde adres guncelleme sekmesi yok teslimat konusunda acil destek rica ediyorum saygilarimla,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig karti icin internet uzerinden siparis olusturdum is adresimi girdim gelen mesajda adres eksikligi sebebiyle teslim edilemedigi yazilmis internet adresinde adres guncelleme sekmesi yok teslimat konusunda acil destek rica ediyorum saygilarimla
passolig kartim uzun sure gecmesine ragmen gelmedi aralik ayinda kart basvurusunda bulunmama ragmen hala dijital kart aktivasyonu icin sozlesme bekleniyor hatasi veriliyor kart henuz tarafima ulasmadi passolig lutfen sorunuma care bulmanizi rica ediyorum,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kartim uzun sure gecmesine ragmen gelmedi aralik ayinda kart basvurusunda bulunmama ragmen dijital kart aktivasyonu icin sozlesme bekleniyor hatasi veriliyor kart henuz tarafima ulasmadi passolig lutfen sorunuma care bulmanizi rica ediyorum
passolig kartimi iptal etmek istiyorum ancak telefonla internetten iptal edemiyorum kac gundur ulasmaya calisiyorum bir turlu sonuc alamiyorum cok sinir bozucu bir durum takim degistirdim baska bir takim icin basvuru yapacagim gercekten kadar zor olmasi sasirtici,passolig kart,olumsuz,iptal,2,0,1,0,0,1,1,0,1,51,passolig kartimi iptal etmek istiyorum telefonla internetten iptal edemiyorum kac gundur ulasmaya calisiyorum turlu sonuc alamiyorum cok sinir bozucu durum takim degistirdim baska takim icin basvuru yapacagim gercekten zor olmasi sasirtici
passolig kartimin basvurusu onaylandi sorunsuz bir sekilde fotografimi yukledim odemesini yaptim ancak odeme yapildiktan sonra fotografiniz uygun degildir gun icinde degistirilmezse basvurunuz iptal olacaktir bir mesaj geldi fotografin nereden degistirilebilecegi gozukmuyor atilan,passolig kart,olumsuz,uygulama,1,0,0,0,1,1,1,0,1,60,passolig kartimin basvurusu onaylandi sorunsuz sekilde fotografimi yukledim odemesini yaptim odeme yapildiktan fotografiniz uygun degildir gun icinde degistirilmezse basvurunuz iptal olacaktir mesaj geldi fotografin degistirilebilecegi gozukmuyor atilan
passo hesabima giris yapmak istedigimde askiya alindi bildirimi aliyorum isleme devam edebilmek icin sifremi unuttum secenegi yeni sifre almam isteniyor islemi uyguladigimda uyeliginiz bulunmamaktadir uyelik olusturun diyor uye ol dedigimde kullandigim posta icin hesabiniz,passo,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,passo hesabima giris istedigimde askiya alindi bildirimi aliyorum isleme devam edebilmek icin sifremi unuttum secenegi yeni sifre almam isteniyor islemi uyguladigimda uyeliginiz bulunmamaktadir uyelik olusturun diyor uye ol dedigimde kullandigim posta icin hesabiniz
merhabalar ben passolig basvurusu yaptim bugun galatasaray in sampiyonluk kutlamasi icin aceleyle fotograf cektim onu degistirme sansimiz var mi su an basvuruda fotograftan memnun degilim aceleyle cektigim icin yardimlarinizi bekliyorum bir degistirmeyecegim cunku,passolig,notr,uyelik,0,0,0,0,1,1,0,0,0,23,merhabalar passolig basvurusu yaptim bugun galatasaray sampiyonluk kutlamasi icin aceleyle fotograf cektim degistirme sansimiz su an basvuruda fotograftan memnun degilim aceleyle cektigim icin yardimlarinizi bekliyorum degistirmeyecegim cunku
passolig kartim kargoya verildi atilan sms linkiyle kurye takip yapildiginda sozde sefer gelmis evde bulamamis not birakmislar belirttikleri tarihlerde gun boyu evdeydik mumkun degil ortada not yok ayrica sistemde kapiya geldik dedikleri saatten cok oncesinde geldik bulamadik sms in,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kartim kargoya verildi atilan sms linkiyle kurye takip yapildiginda sozde sefer gelmis evde bulamamis not birakmislar belirttikleri tarihlerde gun boyu evdeydik mumkun degil ortada not yok ayrica sistemde kapiya geldik dedikleri saatten cok oncesinde geldik bulamadik sms
galatasaray logolu passolig kartimdan dayima sampiyonluk galasi biletimi transfer etmek isterken boyle bir sorun karsilasiyoruz once vizeleme yaptirdi sonra hatayi verdi madem olmayacak vizeleme yaptirildi sorunun kisa surede cozulsun lutfen,passolig kart,olumsuz,transfer,1,1,0,0,0,1,1,0,1,41,galatasaray logolu passolig kartimdan dayima sampiyonluk galasi biletimi transfer etmek isterken boyle sorun karsilasiyoruz once vizeleme yaptirdi hatayi verdi olmayacak vizeleme yaptirildi sorunun kisa surede cozulsun lutfen
passolig uygulamasina fotografimi yuklemeye calisiyorum ilk cikartiyorum fotografimi kabul etmiyor uygun degildir diyor bunun icin yapmaliyim yuzlerce denememe ragmen lutfen yardimci olsun dilekce talebinde bulunuyorum maalesef olumlu bir cevap almiyorum,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,passolig uygulamasina fotografimi yuklemeye calisiyorum cikartiyorum fotografimi kabul etmiyor uygun degildir diyor icin yapmaliyim yuzlerce denememe ragmen lutfen yardimci dilekce talebinde bulunuyorum maalesef olumlu cevap almiyorum
passolig kartim hala gelmedi evde oldugumuz halde teslim edilemedi adreste bulunamadi tekrar gelecegiz gun mesaj atiyorlar eve gelen yok telefon numaralari yazmiyor hangi kargo oldugu yazmiyor mesaj sadece adreste bulunamadi teslim edilemedi tekrar gelecegiz mesaj geldi,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kartim gelmedi evde oldugumuz teslim edilemedi adreste bulunamadi tekrar gelecegiz gun mesaj atiyorlar eve gelen yok telefon numaralari yazmiyor kargo oldugu yazmiyor mesaj adreste bulunamadi teslim edilemedi tekrar gelecegiz mesaj geldi
passolig uygulamasina giris yapamiyorum sifremi tum bilgilerimi girip sms onayina kadar geliyorum fakat hata veriyor hata kodu json parse error unrecognized token mac bileti icin girecegim giris yapmiyorum mobil ten web site sinden denedim acilmiyor cagri merkezini ar,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23,passolig uygulamasina giris yapamiyorum sifremi tum bilgilerimi girip sms onayina geliyorum hata veriyor hata kodu json parse error unrecognized token mac bileti icin girecegim giris yapmiyorum mobil web site sinden denedim acilmiyor cagri merkezini ar
passo uygulamasi uye girisi yaptim uygulamaya girdigimde islem sirasinda hata olustu uyarisi veriyor bilet suremi uzatmam lazim passoligimin telefon numarasi babamin ustune kayitli giriyoruz kod geliyor yaziyorum islem sirasinda hata olustu diyor yapmam lazim,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4,passo uygulamasi uye girisi yaptim uygulamaya girdigimde islem sirasinda hata olustu uyarisi veriyor bilet suremi uzatmam lazim passoligimin telefon numarasi babamin ustune kayitli giriyoruz kod geliyor yaziyorum islem sirasinda hata olustu diyor yapmam lazim
